country,iso3,year,convention_status_current,convention_signed_year,convention_ratified_year,convention_entry_into_force_year,convention_denounced_effective_year,treatment_main_ratification,post_entry_into_force,active_party_annual_approx,event_time_main_ratification_years,years_since_entry_into_force,outcome_primary_female_intentional_homicide_rate_per_100k,outcome_secondary_sexual_violence_rate_per_100k,outcome_secondary_rape_rate_per_100k,gdp_per_capita_constant_2015_usd,female_labor_force_participation_pct,turkey_post_denunciation_2021_onward,microstate_country,sample_exclude_turkey,sample_exclude_microstates,sample_primary_female_homicide_2000_2023,sample_secondary_sexual_violence_2005_2023,sample_secondary_rape_2005_2023,sample_core_controls_available,sample_primary_full_controls,sample_secondary_sv_full_controls,sample_secondary_rape_full_controls,population_total,grevio_report_year,grevio_report_available,sample_primary_grevio_available,wbl_dv_legislation,wbl_femicide_law,sample_wbl_dv_legislation,sample_wbl_femicide_law,ratified_by_2023,ratification_after_analysis_window,government_effectiveness_wgi,rule_of_law_wgi,wgi_value_status,grevio_baseline_report_year_verified,grevio_report_available_verified,grevio_score_status,wave_shelter_reference_population_2020,wave_shelter_existing_beds_2020,wave_shelter_beds_needed_ic_standard_2020,wave_shelter_beds_missing_2020,wave_shelter_pct_beds_missing_2020,wave_shelter_beds_per_10k_total_population_2020,wave_shelter_meets_ic_minimum_standard_2020,data_quality_note
Spain,ESP,2006,party,2011,2014.0,2014.0,,0,0,0,-8,-8,0.706,,4.703,26899.09,47.6,0,0,1,1,1,0,1,0,0,0,0,44109000,2020,0,0,1.0,1.0,1,1,1,0,,,excluded_legacy_flagged_for_manual_review,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | WGI legacy value excluded because source file flagged this country-year for manual review. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2007,party,2011,2014.0,2014.0,,0,0,0,-7,-7,0.727,22.735,5.558,27338.8,48.5,0,0,1,1,1,1,1,1,1,1,1,44875000,2020,0,0,1.0,1.0,1,1,1,0,1.68,1.96,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2008,party,2011,2014.0,2014.0,,0,0,0,-6,-6,0.545,24.998,5.271,27112.53,49.9,0,0,1,1,1,1,1,1,1,1,1,45668000,2020,0,0,1.0,1.0,1,1,1,0,1.55,2.01,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2009,party,2011,2014.0,2014.0,,0,0,0,-5,-5,0.579,22.91,4.398,25860.81,51.0,0,0,1,1,1,1,1,1,1,1,1,46022000,2020,0,0,1.0,1.0,1,1,1,0,1.6,1.97,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2010,party,2011,2014.0,2014.0,,0,0,0,-4,-4,0.659,21.259,3.369,25766.25,51.7,0,0,1,1,1,1,1,1,1,1,1,46486000,2020,0,0,1.0,1.0,1,1,1,0,1.6,1.97,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2011,party,2011,2014.0,2014.0,,0,0,0,-3,-3,0.539,21.048,3.219,25510.56,52.3,0,0,1,1,1,1,1,1,1,1,1,46816000,2020,0,0,1.0,1.0,1,1,1,0,1.65,1.99,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2012,party,2011,2014.0,2014.0,,0,0,0,-2,-2,0.525,19.158,2.722,24763.57,52.9,0,0,1,1,1,1,1,1,1,1,1,46818000,2020,0,0,1.0,1.0,1,1,1,0,1.8,1.76,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2013,party,2011,2014.0,2014.0,,0,0,0,-1,-1,0.509,19.042,2.77,24498.56,52.8,0,0,1,1,1,1,1,1,1,1,1,46620000,2020,0,0,1.0,1.0,1,1,1,0,1.99,1.74,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2014,party,2011,2014.0,2014.0,,1,1,1,0,0,0.54,20.265,2.652,24947.85,52.6,0,0,1,1,1,1,1,1,1,1,1,46480000,2020,0,0,1.0,1.0,1,1,1,0,2,1.64,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2015,party,2011,2014.0,2014.0,,1,1,1,1,1,0.51,16.057,2.633,25982.44,52.6,0,0,1,1,1,1,1,1,1,1,1,46418000,2020,0,0,1.0,1.0,1,1,1,0,1.98,1.51,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2016,party,2011,2014.0,2014.0,,1,1,1,2,2,0.476,18.672,2.673,26719.24,52.5,0,0,1,1,1,1,1,1,1,1,1,46524000,2020,0,0,1.0,1.0,1,1,1,0,1.87,1.65,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2017,party,2011,2014.0,2014.0,,1,1,1,3,3,0.474,20.193,2.959,27426.28,52.3,0,0,1,1,1,1,1,1,1,1,1,46572000,2020,0,0,1.0,1.0,1,1,1,0,1.71,1.75,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2018,party,2011,2014.0,2014.0,,1,1,1,4,4,0.488,24.658,3.61,27956.72,51.9,0,0,1,1,1,1,1,1,1,1,1,46723000,2020,0,0,1.0,1.0,1,1,1,0,1.66,1.67,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2019,party,2011,2014.0,2014.0,,1,1,1,5,5,0.522,27.471,3.949,28301.44,52.0,0,0,1,1,1,1,1,1,1,1,1,47333000,2020,0,0,1.0,1.0,1,1,1,0,1.66,1.69,retained_legacy_not_independently_reimported,2020,0,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2020,party,2011,2014.0,2014.0,,1,1,1,6,6,0.49,23.306,3.347,25077.02,50.9,0,0,1,1,1,1,1,1,1,1,1,47351000,2020,1,1,1.0,1.0,1,1,1,0,1.46,1.47,retained_legacy_not_independently_reimported,2020,1,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2021,party,2011,2014.0,2014.0,,1,1,1,7,7,0.399,31.251,4.489,26705.36,52.2,0,0,1,1,1,1,1,1,1,1,1,47487000,2020,1,1,1.0,1.0,1,1,1,0,1.56,1.44,retained_legacy_not_independently_reimported,2020,1,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2022,party,2011,2014.0,2014.0,,1,1,1,8,8,0.497,35.103,5.99,28203.11,52.3,0,0,1,1,1,1,1,1,1,1,1,47615000,2020,1,1,1.0,1.0,1,1,1,0,1.29,1.12,retained_legacy_not_independently_reimported,2020,1,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2020 from official CoE page.
Spain,ESP,2023,party,2011,2014.0,2014.0,,1,1,1,9,9,0.455,39.905,10.206,28558.63,52.8,0,0,1,1,1,1,1,0,0,0,0,48059000,2020,1,1,1.0,1.0,1,1,1,0,,,excluded_legacy_flagged_for_manual_review,2020,1,excluded_until_researcher_coding_rubric_is_documented,47332614,2583,4733,2150,45,0.545713,0,GDP parsed from comma-formatted text to numeric. | WGI legacy value excluded because source file flagged this country-year for manual review. | GREVIO baseline publication year corrected to 2020 from official CoE page. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.
Estonia,EST,1990,party,2014,2017.0,2018.0,,0,0,0,-27,-28,,,,9341.23,59.7,0,0,1,1,0,0,0,0,0,0,0,1570000,2022,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022,0,excluded_until_researcher_coding_rubric_is_documented,1328976,75,133,58,44,0.564344,0,GDP parsed from comma-formatted text to numeric. | GREVIO baseline publication year corrected to 2022 from official CoE page.
