country,iso3,year,convention_status_current,convention_signed_year,convention_ratified_year,convention_entry_into_force_year,convention_denounced_effective_year,treatment_main_ratification,post_entry_into_force,active_party_annual_approx,event_time_main_ratification_years,years_since_entry_into_force,outcome_primary_female_intentional_homicide_rate_per_100k,outcome_secondary_sexual_violence_rate_per_100k,outcome_secondary_rape_rate_per_100k,gdp_per_capita_constant_2015_usd,female_labor_force_participation_pct,turkey_post_denunciation_2021_onward,microstate_country,sample_exclude_turkey,sample_exclude_microstates,sample_primary_female_homicide_2000_2023,sample_secondary_sexual_violence_2005_2023,sample_secondary_rape_2005_2023,sample_core_controls_available,sample_primary_full_controls,sample_secondary_sv_full_controls,sample_secondary_rape_full_controls,population_total,grevio_report_year,grevio_report_available,sample_primary_grevio_available,wbl_dv_legislation,wbl_femicide_law,sample_wbl_dv_legislation,sample_wbl_femicide_law,ratified_by_2023,ratification_after_analysis_window,government_effectiveness_wgi,rule_of_law_wgi,wgi_value_status,grevio_baseline_report_year_verified,grevio_report_available_verified,grevio_score_status,wave_shelter_reference_population_2020,wave_shelter_existing_beds_2020,wave_shelter_beds_needed_ic_standard_2020,wave_shelter_beds_missing_2020,wave_shelter_pct_beds_missing_2020,wave_shelter_beds_per_10k_total_population_2020,wave_shelter_meets_ic_minimum_standard_2020,data_quality_note,male_intentional_homicide_rate_per_100k,total_intentional_homicide_rate_per_100k,female_ipf_homicide_rate_per_100k,male_ipf_homicide_rate_per_100k,female_ip_homicide_rate_per_100k,female_share_of_homicide_victims,log_female_male_homicide_ratio,unodc_subregion,post_socialist,convention_denunciation_year,treat_year_first_full_ratification,treat_year_first_full_eif,ever_ratified_verified,treatment_first_full_year_ratification,treatment_first_full_year_eif,treatment_ratification_nonabsorbing
Cyprus,CYP,1991,party,2015,2017.0,2018.0,,0,0,0,-26.0,-27.0,,,,16829.91,43.4,0,0,1,1,0,0,0,0,0,0,0,697000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.125165218087876,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,1992,party,2015,2017.0,2018.0,,0,0,0,-25.0,-26.0,,,,17928.54,43.9,0,0,1,1,0,0,0,0,0,0,0,714000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.246809828707809,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,1993,party,2015,2017.0,2018.0,,0,0,0,-24.0,-25.0,,,,17623.29,44.6,0,0,1,1,0,0,0,0,0,0,0,726000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.605301594545991,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,1994,party,2015,2017.0,2018.0,,0,0,0,-23.0,-24.0,,,,18281.02,45.4,0,0,1,1,0,0,0,0,0,0,0,737000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.828728954724169,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,1995,party,2015,2017.0,2018.0,,0,0,0,-22.0,-23.0,,,,19453.85,46.1,0,0,1,1,0,0,0,0,0,0,0,749000,2022.0,0,0,0.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,1.04324239737103,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,1996,party,2015,2017.0,2018.0,,0,0,0,-21.0,-22.0,,,,19385.29,46.8,0,0,1,1,0,0,0,1,0,0,0,759000,2022.0,0,0,1.0,0.0,1,1,1,0,1.99,1.46,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,1.13598863102578,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,1997,party,2015,2017.0,2018.0,,0,0,0,-20.0,-21.0,,,,19617.19,47.5,0,0,1,1,0,0,0,0,0,0,0,769000,2022.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.668473029341509,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,1998,party,2015,2017.0,2018.0,,0,0,0,-19.0,-20.0,,,,20562.3,48.1,0,0,1,1,0,0,0,1,0,0,0,780000,2022.0,0,0,1.0,0.0,1,1,1,0,2.03,1.61,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.765405424318898,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,1999,party,2015,2017.0,2018.0,,0,0,0,-18.0,-19.0,,,,21349.75,48.7,0,0,1,1,0,0,0,0,0,0,0,793000,2022.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,1.07384452986281,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2000,party,2015,2017.0,2018.0,,0,0,0,-17.0,-18.0,,,,22383.96,49.3,0,0,1,1,0,0,0,1,0,0,0,806000,2022.0,0,0,1.0,0.0,1,1,1,0,1.83,1.73,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.84417883295442,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2001,party,2015,2017.0,2018.0,,0,0,0,-16.0,-17.0,,,,23019.25,51.9,0,0,1,1,0,0,0,0,0,0,0,820000,2022.0,0,0,1.0,0.0,1,1,1,0,,,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.726045427625199,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2002,party,2015,2017.0,2018.0,,0,0,0,-15.0,-16.0,,,,23604.19,52.3,0,0,1,1,0,0,0,1,0,0,0,834000,2022.0,0,0,1.0,0.0,1,1,1,0,2.2,1.68,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,0.203782197587219,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2003,party,2015,2017.0,2018.0,,0,0,0,-14.0,-15.0,,,3.201,23930.78,53.7,0,0,1,1,0,0,0,1,0,0,0,849000,2022.0,0,0,1.0,0.0,1,1,1,0,1.91,1.6,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2004,party,2015,2017.0,2018.0,,0,0,0,-13.0,-14.0,0.798,13.459,4.028,24799.65,53.7,0,0,1,1,1,0,0,1,1,0,0,865000,2022.0,0,0,1.0,0.0,1,1,1,0,1.88,1.54,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,2.32351904704739,1.57190147518041,,,,0.2556447639667037,-1.0687295486088246,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2005,party,2015,2017.0,2018.0,,0,0,0,-12.0,-13.0,0.392,10.809,3.764,25631.37,53.5,0,0,1,1,1,1,1,1,1,1,1,880000,2022.0,0,0,1.0,0.0,1,1,1,0,1.96,1.49,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,3.425126729689,1.93021966382329,,,,0.10269504466568712,-2.1676319115903806,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2006,party,2015,2017.0,2018.0,,0,0,0,-11.0,-12.0,0.769,9.579,2.75,26395.5,54.3,0,0,1,1,1,1,1,1,1,1,1,895000,2022.0,0,0,1.0,0.0,1,1,1,0,2.14,1.86,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,2.05762856437385,1.42258572975803,,,,0.27205555398834214,-0.9842184468158353,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2007,party,2015,2017.0,2018.0,,0,0,0,-10.0,-11.0,0.567,11.932,1.771,27156.82,55.7,0,0,1,1,1,1,1,1,1,1,1,908000,2022.0,0,0,1.0,0.0,1,1,1,0,2.42,1.88,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.83934431054018,1.21187996608601,,,,0.23562712846887604,-1.1768051303991791,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2008,party,2015,2017.0,2018.0,,0,0,0,-9.0,-10.0,0.372,8.891,3.116,27449.23,56.1,0,0,1,1,1,1,1,1,1,1,1,918000,2022.0,0,0,1.0,0.0,1,1,1,0,2.59,2.05,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.26638956856821,0.824911218930063,,,,0.2270522268553572,-1.2250314171847232,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2009,party,2015,2017.0,2018.0,,0,0,0,-8.0,-9.0,1.279,7.031,2.434,26183.69,56.7,0,0,1,1,1,1,1,1,1,1,1,928000,2022.0,0,0,1.0,0.0,1,1,1,0,2.4,2.05,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,2.13576905929162,1.71268223164298,,,,0.3745494871812278,-0.5127482743468704,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2010,party,2015,2017.0,2018.0,,0,0,0,-7.0,-8.0,0.18,7.005,3.192,26090.05,57.8,0,0,1,1,1,1,1,1,1,1,1,1037000,2022.0,0,0,1.0,0.0,1,1,1,0,2.6,2.06,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.22580780734504,0.709335250902962,,,,0.12804026201842042,-1.918398489324561,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2011,party,2015,2017.0,2018.0,,0,0,0,-6.0,-7.0,1.06,6.716,3.314,25538.78,57.5,0,0,1,1,1,1,1,1,1,1,1,1051000,2022.0,0,0,1.0,0.0,1,1,1,0,2.65,1.81,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,0.516997588206251,0.785002954663899,0.706440440889479,0.0,,0.6721633615214925,0.7179859775868027,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2012,party,2015,2017.0,2018.0,,0,0,0,-5.0,-6.0,0.868,5.921,2.145,24285.5,57.2,0,0,1,1,1,1,1,1,1,1,1,1059000,2022.0,0,0,1.0,0.0,1,1,1,0,2.35,1.86,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,2.88379249247033,1.88776871744135,0.173642613981182,0.508904557494765,,0.23135607892548293,-1.200669829862643,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2013,party,2015,2017.0,2018.0,,0,0,0,-4.0,-5.0,0.513,3.97,1.52,22711.72,57.4,0,0,1,1,1,1,1,1,1,1,1,1058000,2022.0,0,0,1.0,0.0,1,1,1,0,2.31,1.75,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.50365136673556,1.01360340232875,0.170837376484577,0.334144748163457,,0.2543820952207595,-1.0753758284361008,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2014,party,2015,2017.0,2018.0,,0,0,0,-3.0,-4.0,0.841,4.244,1.165,22373.58,58.9,0,0,1,1,1,1,1,1,1,1,1,1053000,2022.0,0,0,1.0,0.0,1,1,1,0,1.93,1.83,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,0.987953553010294,0.915293345276525,0.168212964341375,1.15261247851201,,0.4598257832276764,-0.16104402554667807,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2015,party,2015,2017.0,2018.0,,0,0,0,-2.0,-3.0,0.497,1.722,1.722,23088.44,59.1,0,0,1,1,1,1,1,1,1,1,1,1048000,2022.0,0,0,1.0,0.0,1,1,1,0,1.74,1.73,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.94805352926423,1.2300107871946,0.165699533721512,0.649351176421409,,0.20326753343087672,-1.3659959368167223,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2016,party,2015,2017.0,2018.0,,0,0,0,-1.0,-2.0,0.816,1.94,1.778,24477.99,58.3,0,0,1,1,1,1,1,1,1,1,1,1047000,2022.0,0,0,1.0,0.0,1,1,1,0,1.58,1.19,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.28074898200468,1.05083409956653,0.653084682225321,0.0,,0.3891739101834836,-0.4507859730117735,Western Asia,0,,2018.0,2019.0,True,0,0,0
Cyprus,CYP,2017,party,2015,2017.0,2018.0,,1,0,0,0.0,-1.0,0.0,1.595,1.515,25666.0,58.9,0,0,1,1,1,1,1,1,1,1,1,1072000,2022.0,0,0,1.0,0.0,1,1,1,0,1.51,1.46,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.10576919279639,0.558091105183829,0.0,0.0,,0.0,,Western Asia,0,,2018.0,2019.0,True,0,0,1
Cyprus,CYP,2018,party,2015,2017.0,2018.0,,1,1,1,1.0,0.0,0.953,2.282,2.203,26962.41,59.6,0,0,1,1,1,1,1,1,1,1,1,1189000,2022.0,0,0,1.0,0.0,1,1,1,0,1.51,1.23,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.40373643444707,1.18041688389616,0.31766629632071,0.311941429877126,,0.404372752960638,-0.3872779385562583,Western Asia,0,,2018.0,2019.0,True,1,0,1
Cyprus,CYP,2019,party,2015,2017.0,2018.0,,1,1,1,2.0,1.0,1.568,1.321,1.244,28167.16,60.1,0,0,1,1,1,1,1,1,1,1,1,1237000,2022.0,0,0,1.0,0.0,1,1,1,0,1.63,1.24,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,0.770381007334798,1.16579872951254,0.0,0.15407620146696,,0.6705494079372247,0.7106709937225419,Western Asia,0,,2018.0,2019.0,True,1,1,1
Cyprus,CYP,2020,party,2015,2017.0,2018.0,,1,1,1,3.0,2.0,0.774,2.304,2.15,26895.68,59.1,0,0,1,1,1,1,1,1,1,1,1,1207000,2022.0,0,0,1.0,0.0,1,1,1,0,1.44,0.94,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.52287549350684,1.15185477415008,,,,0.3369795194332745,-0.6767837251473972,Western Asia,0,,2018.0,2019.0,True,1,1,1
Cyprus,CYP,2021,party,2015,2017.0,2018.0,,1,1,1,4.0,3.0,1.071,4.782,4.175,29517.07,59.5,0,0,1,1,1,1,1,1,1,1,1,1224000,2022.0,0,0,1.0,0.0,1,1,1,0,1.2,1.04,retained_legacy_not_independently_reimported,2022.0,0,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,1.35553907153104,1.21459779542909,,,,0.4413693612294674,-0.23560642251748812,Western Asia,0,,2018.0,2019.0,True,1,1,1
Cyprus,CYP,2022,party,2015,2017.0,2018.0,,1,1,1,5.0,4.0,0.606,4.281,4.281,31370.55,61.2,0,0,1,1,1,1,1,1,1,1,1,1244000,2022.0,1,1,1.0,0.0,1,1,1,0,1.02,0.8,retained_legacy_not_independently_reimported,2022.0,1,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric.,0.596281143577791,0.600884802872229,,,,0.5040418401611486,0.016167712815246094,Western Asia,0,,2018.0,2019.0,True,1,1,1
Cyprus,CYP,2023,party,2015,2017.0,2018.0,,1,1,1,6.0,5.0,0.15,8.253,3.048,31884.84,62.5,0,0,1,1,1,1,1,1,1,1,1,1260000,2022.0,1,1,1.0,1.0,1,1,1,0,0.52,0.44,retained_legacy_not_independently_reimported,2022.0,1,excluded_until_researcher_coding_rubric_is_documented,888005.0,47.0,89.0,42.0,47.0,0.529276,0.0,GDP parsed from comma-formatted text to numeric. | UNODC outcome values preserved from source dataset; not silently imputed or replaced.,1.47579366338475,0.81785876397005,,,,0.09226263047902036,-2.2863159068372303,Western Asia,0,,2018.0,2019.0,True,1,1,1
Czechia,CZE,1990,signed_not_ratified,2016,,,,0,0,0,,,,,,11900.58,52.7,0,0,1,1,0,0,0,0,0,0,0,10363000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1991,signed_not_ratified,2016,,,,0,0,0,,,,,,10543.62,52.3,0,0,1,1,0,0,0,0,0,0,0,10309000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1992,signed_not_ratified,2016,,,,0,0,0,,,,,,10479.49,52.3,0,0,1,1,0,0,0,0,0,0,0,10314000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1993,signed_not_ratified,2016,,,,0,0,0,,,,,,10475.08,52.4,0,0,1,1,0,0,0,0,0,0,0,10327000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,,,,,,,,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1994,signed_not_ratified,2016,,,,0,0,0,,,1.56,,,10775.94,52.6,0,0,1,1,0,0,0,0,0,0,0,10333000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,2.4762194708008,2.00536128981351,,,,0.38650029099891603,-0.4620471688898662,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1995,signed_not_ratified,2016,,,,0,0,0,,,1.095,,,11453.38,52.4,0,0,1,1,0,0,0,0,0,0,0,10333000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,2.35336486181587,1.70674238396516,,,,0.31754180426933865,-0.7650917968510156,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1996,signed_not_ratified,2016,,,,0,0,0,,,1.047,,,11944.72,51.9,0,0,1,1,0,0,0,1,0,0,0,10315000,,0,0,0.0,0.0,1,1,0,0,1.05,1.56,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,2.3497002753967,1.68024329145869,,,,0.30824032593741907,-0.8083588457490634,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1997,signed_not_ratified,2016,,,,0,0,0,,,1.202,,,11886.35,51.9,0,0,1,1,0,0,0,0,0,0,0,10304000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,2.47098346156019,1.81905712335474,,,,0.32725440029327574,-0.7206293978561621,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1998,signed_not_ratified,2016,,,,0,0,0,,,0.924,,,11850.84,52.0,0,0,1,1,0,0,0,1,0,0,0,10299000,,0,0,0.0,0.0,1,1,0,0,1.0,1.47,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,2.50920425317344,1.69500994430188,,,,0.26913633208566373,-0.9990088796111269,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,1999,signed_not_ratified,2016,,,,0,0,0,,,1.169,,,12026.47,52.2,0,0,1,1,0,0,0,0,0,0,0,10285000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,2.21461856280113,1.6778232155716,,,,0.34548811525381956,-0.6389314997676161,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,2000,signed_not_ratified,2016,,,,0,0,0,,,0.933,,,12543.94,51.6,0,0,1,1,1,0,0,1,1,0,0,10272000,,0,0,0.0,0.0,1,1,0,0,1.0,1.03,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,2.84930468939368,1.86581671388844,,,,0.24667499755276567,-1.1164250740163673,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,2001,signed_not_ratified,2016,,,,0,0,0,,,0.896,,,12958.47,51.3,0,0,1,1,1,0,0,0,0,0,0,10224000,,0,0,0.0,0.0,1,1,0,0,,,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,1.7656243965151,1.31939840124098,,,,0.33663652962196494,-0.6783192595630593,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,2002,signed_not_ratified,2016,,,,0,0,0,,,1.105,,,13179.99,51.0,0,0,1,1,1,0,0,1,1,0,0,10201000,,0,0,0.0,0.0,1,1,0,0,1.57,1.46,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,1.62270846269508,1.35749240097239,,,,0.4051019436689424,-0.3842513087739008,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,2003,signed_not_ratified,2016,,,,0,0,0,,,1.105,18.519,6.303,13618.93,50.8,0,0,1,1,1,0,0,1,1,0,0,10202000,,0,0,0.0,0.0,1,1,0,0,1.45,1.49,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,2.09992020303228,1.59041271893056,,,,0.3447823752224855,-0.6420540104816406,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,2004,signed_not_ratified,2016,,,,0,0,0,,,0.95,18.604,6.695,14259.63,50.6,0,0,1,1,1,0,0,1,1,0,0,10212000,,0,0,0.0,0.0,1,1,0,0,1.47,1.29,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,1.67892352225672,1.30585839749053,,,,0.3613646391601765,-0.569446121866458,Eastern Europe,1,,,,False,0,0,0
Czechia,CZE,2005,signed_not_ratified,2016,,,,0,0,0,,,0.856,17.986,5.798,15147.72,50.7,0,0,1,1,1,1,1,1,1,1,1,10221000,,0,0,0.0,0.0,1,1,0,0,1.55,1.46,retained_legacy_not_independently_reimported,,0,excluded_until_researcher_coding_rubric_is_documented,10693939.0,90.0,1069.0,979.0,92.0,0.08416,0.0,GDP parsed from comma-formatted text to numeric.,1.25414777025964,1.05056807279853,,,,0.40565879416808553,-0.38194117723115983,Eastern Europe,1,,,,False,0,0,0
